pattern_id,point_index,x,z
pat_14,37,1.644406779661017,-0.9724272283175931
pat_14,38,1.863661016949153,-0.8888538112049891
pat_14,39,2.082915254237289,-0.8082113504472505
pat_14,40,2.302169491525423,-0.729833792508795
pat_14,41,2.5214237288135593,-0.6525274976032721
pat_14,42,2.7406779661016953,-0.5746194715862146
pat_14,43,2.9599322033898314,-0.49402496731593326
pat_14,44,3.1791864406779657,-0.40833172388673217
pat_14,45,3.398440677966102,-0.31489743984517554
pat_14,46,3.617694915254238,-0.21095654174916972
pat_14,47,3.836949152542374,-0.09373193382886875
pat_14,48,4.056203389830508,0.039452786764993156
pat_14,49,4.275457627118644,0.19106518345293153
pat_14,50,4.4947118644067805,0.36326427237902864
pat_14,51,4.713966101694915,0.5578132821596635
pat_14,52,4.933220338983051,0.7760084063812894
pat_14,53,5.152474576271187,1.0186264277742907
pat_14,54,5.371728813559323,1.2858933304344595
pat_14,55,5.590983050847457,1.5774751683908976
pat_14,56,5.8102372881355935,1.8924915594979093
pat_14,57,6.02949152542373,2.2295512593975997
pat_14,58,6.248745762711866,2.5868083781015465
pat_14,59,6.468,2.962036967625004
pat_15,0,-6.468,0.3175984775702686
pat_15,1,-6.248745762711865,1.0231391713932705
pat_15,2,-6.029491525423729,1.6520912106534678
pat_15,3,-5.8102372881355935,2.179583092628006
pat_15,4,-5.590983050847457,2.5849631802724558
pat_15,5,-5.371728813559322,2.8526311960099844
pat_15,6,-5.152474576271186,2.9726650756670243
pat_15,7,-4.933220338983051,2.941217868830449
pat_15,8,-4.713966101694915,2.760668666034211
pat_15,9,-4.49471186440678,2.4395214745447205
pat_15,10,-4.275457627118644,1.9920561513896755
pat_15,11,-4.056203389830508,1.4377455230294829
pat_15,12,-3.8369491525423736,0.8004622707820639
pat_15,13,-3.617694915254238,0.10750765793373131
pat_15,14,-3.3984406779661023,-0.6114986249418303
pat_15,15,-3.1791864406779666,-1.3258226065422647
pat_15,16,-2.959932203389831,-2.004865483993242
pat_15,17,-2.7406779661016953,-2.6194078535136813
pat_15,18,-2.52142372881356,-3.142798411269991
pat_15,19,-2.302169491525424,-3.5520390559784216
pat_15,20,-2.082915254237289,-3.8287225101771014
pat_15,21,-1.8636610169491525,-3.9597845358194204
pat_15,22,-1.6444067796610173,-3.938040311164172
pat_15,23,-1.4251525423728812,-3.7624832571521294
pat_15,24,-1.205898305084746,-3.4383342001631387
pat_15,25,-0.98664406779661,-2.9768388463839064
pat_15,26,-0.7673898305084748,-2.3948217133406295
pat_15,27,-0.5481355932203387,-1.7140145055049403
pat_15,28,-0.3288813559322035,-0.960186035600643
pat_15,29,-0.10962711864406742,-0.1621088130176535
pat_15,30,0.10962711864406778,0.649595978483339
pat_15,31,0.32888135593220386,1.4436884765415767
pat_15,32,0.5481355932203391,2.1895654414933206
pat_15,33,0.7673898305084743,2.858490171336305
pat_15,34,0.9866440677966104,3.424747362776501
pat_15,35,1.2058983050847456,3.866676281849331
pat_15,36,1.4251525423728808,4.167540523017055
pat_15,37,1.644406779661017,4.316199236775015
pat_15,38,1.863661016949153,4.307552725926137
pat_15,39,2.082915254237289,4.142744425741629
pat_15,40,2.302169491525423,3.8291111249100447
pat_15,41,2.5214237288135593,3.379883454819892
pat_15,42,2.7406779661016953,2.813648763363428
pat_15,43,2.9599322033898314,2.15359808844625
pat_15,44,3.1791864406779657,1.4265876678789355
pat_15,45,3.398440677966102,0.6620529139115756
pat_15,46,3.617694915254238,-0.10918126035439378
pat_15,47,3.836949152542374,-0.8561456898558625
pat_15,48,4.056203389830508,-1.5489774658543247
pat_15,49,4.275457627118644,-2.1601251777598556
pat_15,50,4.4947118644067805,-2.6654601942808016
pat_15,51,4.713966101694915,-3.045249088912331
pat_15,52,4.933220338983051,-3.284947928051347
pat_15,53,5.152474576271187,-3.3757863405203525
pat_15,54,5.371728813559323,-3.315117784034298
pat_15,55,5.590983050847457,-3.1065218738096725
pat_15,56,5.8102372881355935,-2.759654659247455
pat_15,57,6.02949152542373,-2.2898529214993575
pat_15,58,6.248745762711866,-1.71750850611493
pat_15,59,6.468,-1.0672379991510077
pat_16,0,2.6858818930193276,-0.9008739373942112
pat_16,1,2.7322758547454913,-0.8728293581469568
pat_16,2,2.783004138471422,-0.8359390935546774
pat_16,3,2.83684790368763,-0.7892983388101825
pat_16,4,2.892469033433117,-0.7321496727835619
pat_16,5,2.9484267142649787,-0.6638965007813545
pat_16,6,3.0031954126090374,-0.5841147169803979
pat_16,7,3.055184062508085,-0.49256244873200394
pat_16,8,3.1027562666675066,-0.3891877636837903
pat_16,9,3.14425130144553,-0.2741342406326047
pat_16,10,3.178005707157184,-0.1477443260201129
pat_16,11,3.2023752378494095,-0.01056041982049283
pat_16,12,3.2157569396336165,0.13667634295298894
pat_16,13,3.216611123785838,0.2930296259855664
pat_16,14,3.203483000178604,0.45737372837389156
pat_16,15,3.1750237382075146,0.6284016889056032
pat_16,16,3.1300107262139685,0.8046355995636097
pat_16,17,3.0673668064581503,0.984439047399869
pat_16,18,2.986178270917297,1.1660315820405047
pat_16,19,2.8857114135083517,1.3475050850369827
pat_16,20,2.7654274466766666,1.5268418972655542
pat_16,21,2.624995604550356,1.7019345417894618
pat_16,22,2.4643042709123817,1.8706068622157042
pat_16,23,2.2834699879522002,2.030636380768446
pat_16,24,2.082844220972508,2.179777666219672
pat_16,25,1.8630177747774195,2.3157864896041276
pat_16,26,1.624822779175855,2.4364445354244313
pat_16,27,1.3693321837069794,2.5395844279299267
