pattern_id,point_index,x,z
pat_11,23,-2.820107388,-0.829394995
pat_11,24,-2.578130592,-1.499114127
pat_11,25,-2.375952978,-2.181740645
pat_11,26,-2.285738303,-2.885371417
pat_11,27,-2.792932759,-3.048285149
pat_11,28,-3.315027671,-2.5668828
pat_11,29,-3.744735959,-1.999680112
pat_11,30,-4.090802999,-1.37811922
pat_11,31,-4.281348632,-0.696129532
pat_11,32,-3.91177439,-0.167836156
pat_11,33,-3.207383213,-0.219115405
pat_11,34,-2.532148245,-0.443734487
pat_11,35,-1.880794474,-0.731306113
pat_11,36,-1.24533411,-1.052657496
pat_11,37,-0.621133688,-1.395422618
pat_11,38,-0.005349581,-1.753109126
pat_11,39,0.6039141294443355,-2.121802779
pat_11,40,1.2079708578972292,-2.498972138
pat_11,41,1.8077622661340398,-2.882890924
pat_11,42,2.403876398781266,-3.272496142
pat_11,43,2.996314893561025,-3.667666783
pat_11,44,3.5814706251045134,-4.073479408
pat_11,45,3.217330959332714,-3.967215215
pat_11,46,2.5761939888605507,-3.657231253
pat_11,47,1.9372591531833778,-3.342815008
pat_11,48,1.5155355335333256,-2.850605
pat_11,49,1.8644188680487834,-2.230805782
pat_11,50,2.1430119574522015,-1.576594661
pat_11,51,2.293898386568313,-0.881627556
pat_11,52,2.3235024497907437,-0.170886546
pat_11,53,2.2426696390828056,0.5359847461056357
pat_11,54,2.059275012419028,1.223456710954535
pat_11,55,1.7763217168183314,1.876216688
pat_11,56,1.3907950353917924,2.4738565132447157
pat_11,57,0.8911505339233221,2.9787842705169285
pat_11,58,0.36121729668769675,3.264878934666316
pat_11,59,1.0215854064471284,3.5208809980528066
pat_12,0,3.7493754402664736,1.8555939826376702
pat_12,1,4.196042354258233,2.4018347217684357
pat_12,2,4.386214922,3.064212817262516
pat_12,3,3.8874568323064183,3.514647494173077
pat_12,4,3.187373787104179,3.5770162885371843
pat_12,5,2.4935281499571462,3.4506620250193136
pat_12,6,1.835984966,3.1945916187588086
pat_12,7,1.2335001141201365,2.8272388842150087
pat_12,8,0.7087387027060078,2.3556927301133244
pat_12,9,0.2415663904718258,1.8279599122001473
pat_12,10,-0.442414183,1.920020067904252
pat_12,11,-1.142214092,2.0081948245582257
pat_12,12,-1.845435994,1.9528310618377018
pat_12,13,-2.523476982,1.7584836351535187
pat_12,14,-3.14044143,1.4180886772770709
pat_12,15,-3.570858236,0.8753392000348418
pat_12,16,-3.026685701,0.7112254820962839
pat_12,17,-2.410485361,1.0531813572439104
pat_12,18,-2.22110013,0.8788313333142165
pat_12,19,-2.48015297,0.2214682540093572
pat_12,20,-2.720354241,-0.44299245
pat_12,21,-2.93757763,-1.115311106
pat_12,22,-3.129492486,-1.795276086
pat_12,23,-3.290159469,-2.483257632
pat_12,24,-3.400158866,-3.180896837
pat_12,25,-3.215118616,-3.737360146
pat_12,26,-2.716158112,-3.241305609
pat_12,27,-2.232437271,-2.726680308
pat_12,28,-1.666964352,-2.306373245
pat_12,29,-0.994899808,-2.106569167
pat_12,30,-0.299435811,-2.203288285
pat_12,31,0.33799035679969336,-2.504673322
pat_12,32,0.9163371844702166,-2.909799389
pat_12,33,1.4540048148478104,-3.368009904
pat_12,34,1.9665735360503058,-3.854285668
pat_12,35,2.4674026515192757,-4.352699555
pat_12,36,2.9745343301801386,-4.844618912
pat_12,37,3.4921927425226587,-5.035806496
pat_12,38,3.2686139157593583,-4.3684388
pat_12,39,2.958580419,-3.733630132
pat_12,40,2.620522747603335,-3.113212218
pat_12,41,2.2639384806155647,-2.503238189
pat_12,42,1.8918133141416167,-1.902615504
pat_12,43,1.5044923574060043,-1.311680784
pat_12,44,1.100125603519809,-0.732289722
pat_12,45,0.672935976,-0.169568571
pat_12,46,0.20168418538917215,0.3561536870684311
pat_12,47,-0.030670435,0.14512782403773583
pat_12,48,0.2624909030386726,-0.497263287
pat_12,49,0.6056449381113262,-1.114820248
pat_12,50,0.9778710377909462,-1.715330224
pat_12,51,1.3831939036846848,-2.293877298
pat_12,52,1.7705004196970318,-2.397841332
pat_12,53,1.721892932,-1.693043019
pat_12,54,1.7659409068150511,-0.988969425
pat_12,55,1.9648181046952686,-0.312751658
pat_12,56,2.3122793656071625,0.30103919544569724
pat_12,57,2.7582846472395066,0.8484307179951754
pat_12,58,3.2513515947982143,1.354423061925615
pat_12,59,3.7493754402664727,1.8555939826376693
pat_13,0,-1.099990945,-0.074030322
pat_13,1,-0.492078869,-0.398577192
pat_13,2,0.1931802649030946,-0.492444298
pat_13,3,0.8812352756685045,-0.411258879
pat_13,4,1.5413941636571564,-0.199388495
pat_13,5,2.1587260410192446,0.11658991665119499
pat_13,6,2.7191326863886287,0.5249764770541394
pat_13,7,3.191714165041458,1.0313445291778294
pat_13,8,3.418382029870698,1.6699219778616547
pat_13,9,2.8584374086879736,1.967676130560482
pat_13,10,2.1752019604695008,1.854205745011079
pat_13,11,1.514113514515601,1.6430643107232454
pat_13,12,0.8655238788449133,1.395684596744082
pat_13,13,0.2196224190799787,1.1413016344010092
pat_13,14,-0.435124738,0.9110673709239439
pat_13,15,-1.114145924,0.7750957437559085
pat_13,16,-1.758002207,0.9752981095670695
pat_13,17,-2.07228941,1.5845940998561434
pat_13,18,-2.20166553,2.266237590773269
pat_13,19,-2.324163922,2.949176177230754
pat_13,20,-2.733070532,3.0517030275318273
pat_13,21,-2.947911031,2.3935897948784612
pat_13,22,-3.049976281,1.707363161568822
pat_13,23,-3.077059944,1.0139992284026718
pat_13,24,-3.032302091,0.32158688086354403
pat_13,25,-2.905654566,-0.360429813
pat_13,26,-2.670475727,-1.012327144
pat_13,27,-2.258652323,-1.564278899
pat_13,28,-1.631277137,-1.580549365
pat_13,29,-1.431778114,-0.934526001
pat_13,30,-1.594877582,-0.264216339
pat_13,31,-1.974469806,0.3136077388514958
pat_13,32,-2.512323434,0.7479487151300488
pat_13,33,-3.163810286,0.9747156428606369
pat_13,34,-3.828304407,0.8426820614323163
pat_13,35,-3.918006111,0.21936402718500111
pat_13,36,-3.422818413,-0.257342347
pat_13,37,-2.795484313,-0.551161163
pat_13,38,-2.124493698,-0.726571066
pat_13,39,-1.435875521,-0.810967583
pat_13,40,-0.742053029,-0.816114945
pat_13,41,-0.051918785,-0.744640751
pat_13,42,0.4519720079711438,-0.732977141
pat_13,43,0.013240605657133364,-1.269615919
pat_13,44,-0.306214869,-1.884409999
pat_13,45,-0.47465831,-2.555897911
pat_13,46,-0.43132776,-3.244497075
pat_13,47,-0.010266384,-3.757387617
pat_13,48,0.564287747,-3.449842636
pat_13,49,0.8307576701065891,-2.812802886
pat_13,50,0.9243566950274953,-2.126069977
pat_13,51,0.9012472978369215,-1.43290343
pat_13,52,0.7810402776485978,-0.749740786
pat_13,53,0.5676642421558611,-0.089782417
pat_13,54,0.25320814315839013,0.5280910787031324
pat_13,55,-0.185044496,1.0638269959725468
pat_13,56,-0.785160704,1.395390162
pat_13,57,-1.396739473,1.1644893392416098
pat_13,58,-1.477476891,0.49701870166847617
pat_13,59,-1.099990945,-0.074030322
pat_14,0,1.5950779760335272,0.7883915601216066
pat_14,1,0.8853406089265405,0.7198795994854926
pat_14,2,0.17861583771826506,0.6245328310319016
pat_14,3,-0.527048988,0.5215403282317526
pat_14,4,-1.233607645,0.4249620597258062
pat_14,5,-1.943368178,0.35705195740995443
pat_14,6,-2.645826251,0.42618847914313934
pat_14,7,-2.41061985,0.9920967643609095
pat_14,8,-1.845993151,1.4270834015960048
pat_14,9,-1.251640487,1.821082391115549
pat_14,10,-0.644893052,2.1957884686915015
pat_14,11,-0.031314593,2.5592213260273176
pat_14,12,0.586212747,2.9159116667554468
pat_14,13,1.2045997941028297,3.271109957133942
pat_14,14,0.9693669814831092,3.1871755398753514
pat_14,15,0.33758852263109596,2.856396639116469
pat_14,16,-0.289117599,2.516101599808727
pat_14,17,-0.910127432,2.165527168201307
pat_14,18,-1.522863905,1.800712446281731
pat_14,19,-2.120507431,1.411788251
pat_14,20,-2.672549707,0.9622297165421171
pat_14,21,-2.443760266,0.5558784466675364
pat_14,22,-1.732244725,0.592384356
pat_14,23,-1.025196643,0.6851000209063978
pat_14,24,-0.32014947,0.7922280766771618
pat_14,25,0.38510490550412835,0.8979695517608385
pat_14,26,1.092529412835684,0.9877819816985353
pat_14,27,1.803903083736678,1.0335859601287176
pat_14,28,2.4868843400668723,0.8863367916908796
pat_14,29,2.2850273962549323,0.26650568191603574
pat_14,30,1.7709688686489766,-0.227006276
pat_14,31,1.218162835524641,-0.677430365
pat_14,32,0.651254624,-1.110060895
pat_14,33,0.079603683,-1.536423728
pat_14,34,-0.489192086,-1.966572603
pat_14,35,-1.038598103,-2.420900958
pat_14,36,-1.025925948,-2.809823023
pat_14,37,-0.335659166,-2.633652848
pat_14,38,0.3382789900909138,-2.400639296
pat_14,39,1.0040553523950395,-2.145133594
pat_14,40,1.6635834858121705,-1.873892008
pat_14,41,2.316393064132329,-1.586874583
pat_14,42,2.9574690347467354,-1.274713093
pat_14,43,3.1008736153179157,-0.982704373
pat_14,44,2.400448474074174,-1.115480813
pat_14,45,1.7054142111369766,-1.275142851
pat_14,46,1.0107147109973802,-1.436269133
pat_14,47,0.3140811846304238,-1.588769198
pat_14,48,-0.386681108,-1.720789762
pat_14,49,-1.094488196,-1.805035792
pat_14,50,-1.76700308,-1.660844351
pat_14,51,-1.4936392,-1.043353605
pat_14,52,-0.984584315,-0.544418342
pat_14,53,-0.444045021,-0.079301523
pat_14,54,0.10632480966435111,0.37419556771515505
pat_14,55,0.6565865505710491,0.8278232518417149
pat_14,56,1.1962581951033133,1.293935217550445
pat_14,57,1.698689661771546,1.7992692318501535
pat_14,58,1.7324875450552857,1.4881695266352457
pat_14,59,1.5950779760335272,0.7883915601216066
pat_15,0,0.7721399095553801,-1.518445537
pat_15,1,1.3885644453616592,-1.298396076
pat_15,2,1.6657889960951202,-0.661503815
pat_15,3,1.765280893,0.030397603
pat_15,4,1.7784193152305683,0.7298458633370675
pat_15,5,1.7389063547404717,1.4284414770290002
pat_15,6,1.6628252557525531,2.124056307189837
pat_15,7,1.5591687564373466,2.8161221836984445
pat_15,8,1.4333127169046715,3.5045083550570117
pat_15,9,1.2882727823729585,4.189113952241687
pat_15,10,1.124039147609921,4.869363213858049
pat_15,11,0.9256236176439853,5.388981600046859
pat_15,12,0.9864832410917502,4.691874395656857
pat_15,13,1.0348248458409595,3.9937755351425865
pat_15,14,1.0465383150390268,3.294166957
pat_15,15,1.0057498669640172,2.5957656480483227
pat_15,16,0.8899842650397082,1.9060874348110284
pat_15,17,0.6639158830357755,1.2450469356311853
pat_15,18,0.2776654997869916,0.6650772679819226
pat_15,19,-0.293535243,0.26924695748139116
pat_15,20,0.1588817359423828,0.028609144133214914
pat_15,21,-0.41003161,0.19392677216062482
pat_15,22,-1.095834454,0.33238852956142917
pat_15,23,-1.791338071,0.4067256658374101
pat_15,24,-2.48969078,0.3811275860076062
pat_15,25,-3.153429954,0.17276925118368736
pat_15,26,-3.605535324,-0.342228593
pat_15,27,-3.64999974,-1.032534418
pat_15,28,-3.434533298,-1.696247722
pat_15,29,-3.08689048,-2.302696178
pat_15,30,-2.65318551,-2.851213502
pat_15,31,-2.144984038,-3.331254289
pat_15,32,-1.545638252,-3.686416547
pat_15,33,-0.993758021,-3.456234705
pat_15,34,-1.071383102,-2.767275716
pat_15,35,-1.327523929,-2.11672022
pat_15,36,-1.66066415,-1.501641447
pat_15,37,-2.068474781,-0.93418801
pat_15,38,-2.030045213,-1.347653425
pat_15,39,-1.698254882,-1.963710584
pat_15,40,-1.342368654,-2.566260167
pat_15,41,-0.973439481,-3.160927805
pat_15,42,-0.595426023,-3.749867067
pat_15,43,-0.21010855,-4.334055243
pat_15,44,0.1822839138244145,-4.913513522
pat_15,45,0.5737555022540306,-5.435922044
pat_15,46,0.24001619240291527,-4.820887204
pat_15,47,-0.083009454,-4.20012389
pat_15,48,-0.375271801,-3.564372752
pat_15,49,-0.615545774,-2.907424056
pat_15,50,-0.757412036,-2.223350608
pat_15,51,-0.680536757,-1.534043798
pat_15,52,-0.234802218,-1.010340375
pat_15,53,0.4076852698364979,-0.738559089
pat_15,54,1.0785548403427407,-0.539933557
pat_15,55,1.2482813792248355,-0.07019702
pat_15,56,0.5756171076618549,0.053298068
pat_15,57,0.10525321731031673,-0.405205806
pat_15,58,0.2506842877881974,-1.07452738
pat_15,59,0.7721399095553793,-1.518445537
pat_16,0,1.1897604113973634,-0.849664161
pat_16,1,0.5370417461016839,-0.594907123
pat_16,2,0.007119559,-0.136082873
pat_16,3,-0.331802352,0.47653698944941214
pat_16,4,-0.370841759,1.1707483205562772
pat_16,5,0.084648695,1.6587867044455609
pat_16,6,0.7262868498729429,1.440285543790326
pat_16,7,1.0972054633015924,0.849897603
pat_16,8,1.1878545790578965,0.15622145207537108
pat_16,9,0.9729115427481312,-0.506077828
pat_16,10,0.3827463830911068,-0.823490133
pat_16,11,-0.175106084,-0.431799052
pat_16,12,-0.441640809,0.21629157268503585
pat_16,13,-0.540802428,0.9126829934123983
pat_16,14,-0.559453155,1.616618194145545
pat_16,15,-0.595485719,2.319493278373308
pat_16,16,-0.811108275,2.9854212591044478
pat_16,17,-1.242765624,3.539124244690982
pat_16,18,-1.494375889,3.341528905360419
pat_16,19,-1.376272167,2.647238464010288
pat_16,20,-1.289319601,1.9484296712820492
pat_16,21,-1.24248842,1.2458039717373672
pat_16,22,-1.238221807,0.5416440188722101
pat_16,23,-1.279545527,-0.161292606
pat_16,24,-1.372048908,-0.859291373
pat_16,25,-1.526994275,-1.545996437
pat_16,26,-1.772482225,-2.20510214
pat_16,27,-2.249583996,-2.614119848
pat_16,28,-2.27037378,-1.930738593
pat_16,29,-2.025316981,-1.271970184
pat_16,30,-1.652570534,-0.675801127
pat_16,31,-1.150430685,-0.185767904
pat_16,32,-0.493902939,-0.051023854
pat_16,33,-0.305469919,-0.686729289
pat_16,34,-0.547692701,-1.344090411
pat_16,35,-0.990922735,-1.8863922
pat_16,36,-1.244703873,-1.655607712
pat_16,37,-0.81232395,-1.102271488
pat_16,38,-0.286330747,-0.63468386
pat_16,39,0.28958254109409065,-0.229817491
pat_16,40,0.9017293222817867,0.11794851332811282
pat_16,41,1.543438014711839,0.4075368828300913
pat_16,42,2.2107124492347503,0.631784599
pat_16,43,2.9002669683232973,0.7719775864363196
pat_16,44,3.601084337,0.7617482048770703
pat_16,45,3.438695239525293,0.4215386212783619
pat_16,46,2.7375358551044977,0.43894044910280794
pat_16,47,2.0634576419465116,0.637351652
pat_16,48,1.4575057361572783,0.9922958965729817
pat_16,49,0.9951623001069586,1.5174077544755196
pat_16,50,0.9096738642401159,2.193852778945107
pat_16,51,1.466436541194425,2.561126019914564
pat_16,52,2.1427762008184548,2.4006997475160348
pat_16,53,2.6830869314335812,1.9557822198487342
pat_16,54,3.029708318126186,1.3469079924191432
pat_16,55,3.1381913216520054,0.6552173559280787
pat_16,56,2.9696842638312555,-0.023179379
pat_16,57,2.5260554678644436,-0.562125274
pat_16,58,1.889431004966157,-0.849298822
pat_16,59,1.1897604113973654,-0.849664161
pat_17,0,6,3.4013639373775044
pat_17,1,5.4537831539467945,3.396524053185084
pat_17,2,4.9075663078935925,3.391684168992664
pat_17,3,4.361349461840387,3.386844284800244
pat_17,4,3.8151326157871854,3.3820044006078245
pat_17,5,3.268915769733982,3.3771645164154034
pat_17,6,2.7226989236807784,3.372324632222983
pat_17,7,2.1764820776275777,3.3674847480305647
pat_17,8,1.6302652315743755,3.3626448638381436
pat_17,9,1.084048385521174,3.3578049796457234
pat_17,10,0.5378315394679707,3.3529650954533032
pat_17,11,-0.008385307,3.348125211260884
pat_17,12,-0.554602153,3.3432853270684637
pat_17,13,-1.100818999,3.3384454428760426
pat_17,14,-1.647035845,3.3336055586836224
pat_17,15,-2.193252691,3.328765674491202
pat_17,16,-2.703936801,3.2713288885132625
pat_17,17,-2.912306538,2.7663949124508274
pat_17,18,-3.120676275,2.2614609363883917
pat_17,19,-3.329046011,1.7565269603259575
pat_17,20,-3.537415748,1.2515929842635243
pat_17,21,-3.745785485,0.7466590082010919
pat_17,22,-3.954155222,0.24172503213865643
pat_17,23,-4.162524959,-0.263208944
pat_17,24,-4.370894695,-0.76814292
pat_17,25,-4.579264432,-1.273076896
pat_17,26,-4.787634169,-1.778010872
pat_17,27,-4.996003906,-2.282944848
pat_17,28,-5.204373643,-2.787878824
pat_17,29,-5.412743379,-3.2928128
pat_17,30,-5.382983099,-3.649378682
pat_17,31,-4.837899005,-3.68486949
pat_17,32,-4.292814911,-3.720360298
pat_17,33,-3.747730816,-3.755851107
pat_17,34,-3.202646722,-3.791341915
pat_17,35,-2.657562628,-3.826832723
pat_17,36,-2.112478533,-3.862323532
pat_17,37,-1.567394439,-3.89781434
pat_17,38,-1.022310345,-3.933305148
pat_17,39,-0.47722625,-3.968795956
pat_17,40,0.067857844,-4.004286765
pat_17,41,0.6129419384854465,-4.039777573
pat_17,42,1.158026032838321,-4.075268381
pat_17,43,1.7031101271912041,-4.11075919
pat_17,44,2.0444493060964244,-3.774169414
pat_17,45,2.308152685689994,-3.295800524
pat_17,46,2.5718560652835745,-2.817431633
pat_17,47,2.8355594448771515,-2.339062743
pat_17,48,3.099262824470731,-1.860693853
pat_17,49,3.362966204064309,-1.382324963
pat_17,50,3.6266695836578884,-0.903956073
pat_17,51,3.8903729632514676,-0.425587183
pat_17,52,4.1540763428450385,0.052781706920830715
pat_17,53,4.417779722438604,0.5311505969860694
pat_17,54,4.681483102032174,1.0095194870513158
pat_17,55,4.945186481625743,1.4878883771165576
pat_17,56,5.208889861219306,1.9662572671817946
pat_17,57,5.472593241,2.4446261572470305
pat_17,58,5.736296620406432,2.922995047312264
pat_17,59,6,3.4013639373775044
pat_18,0,5.5868682498667885,3.8448808224820583
pat_18,1,5.226209131132524,4.2638189307136996
pat_18,2,4.780534241,4.591256991901114
pat_18,3,4.278930022449606,4.824849485463906
pat_18,4,3.7455268628621563,4.972906269254308
pat_18,5,3.1967985209193244,5.047188828397722
pat_18,6,2.6430845807662626,5.058893187789736
pat_18,7,2.090742486995938,5.017329266020204
pat_18,8,1.5437440918393153,4.929870501
pat_18,9,1.0046663256535069,4.802267567097974
pat_18,10,0.4752914703786888,4.638956507722671
pat_18,11,-0.043055477,4.443409167662171
pat_18,12,-0.549279746,4.218311554169454
pat_18,13,-1.042386873,3.9657574639250988
pat_18,14,-1.521385646,3.687365365401924
pat_18,15,-1.985206451,3.3843574927832396
pat_18,16,-2.43265136,3.0576527084553375
pat_18,17,-2.862309109,2.707888900544038
pat_18,18,-3.27248414,2.335474982945953
pat_18,19,-3.661096783,1.9406231686930229
pat_18,20,-4.025567091,1.5233974796669145
pat_18,21,-4.362616796,1.083742909181969
pat_18,22,-4.668039907,0.6215850192871921
pat_18,23,-4.936355326,0.13698010913266143
pat_18,24,-5.160329353,-0.369588947
pat_18,25,-5.330373696,-0.896627792
pat_18,26,-5.433874735,-1.440528543
pat_18,27,-5.454969253,-1.993585945
pat_18,28,-5.376042067,-2.541107565
pat_18,29,-5.183060574,-3.059227715
pat_18,30,-4.87476114,-3.518025674
pat_18,31,-4.467965213,-3.892468487
pat_18,32,-3.990852961,-4.172420846
pat_18,33,-3.470823011,-4.361857697
pat_18,34,-2.92813439,-4.471537017
pat_18,35,-2.375914939,-4.513234733
pat_18,36,-1.822271028,-4.497266221
pat_18,37,-1.272209087,-4.431944368
pat_18,38,-0.728909383,-4.323784194
pat_18,39,-0.194495023,-4.177839215
pat_18,40,0.32951371790085476,-3.99803176
pat_18,41,0.8419291049944868,-3.787417865
pat_18,42,1.3417170530963387,-3.548362037
pat_18,43,1.8278952962922752,-3.282709599
pat_18,44,2.2994445824783134,-2.991875912
pat_18,45,2.755241076504256,-2.676926605
pat_18,46,3.193981405052954,-2.33862362
pat_18,47,3.6141297928566742,-1.977495473
pat_18,48,4.013813228041782,-1.593848372
pat_18,49,4.390717376699103,-1.187811941
pat_18,50,4.741941694587802,-0.759384914
pat_18,51,5.063771065,-0.30848226
pat_18,52,5.3514248668855755,0.16492197543298326
pat_18,53,5.598605051,0.6606147279026332
pat_18,54,5.796984039489149,1.1777045618514812
pat_18,55,5.935539951483127,1.713822973301546
pat_18,56,6,2.263627160289448
pat_18,57,5.973250113936892,2.816308523
pat_18,58,5.838478995938604,3.3526652488600197
pat_18,59,5.5868682498667885,3.8448808224820574
pat_19,0,-0.247558212,-0.415346733
pat_19,1,-0.926287773,-0.250028083
pat_19,2,-1.609742004,-0.105656288
pat_19,3,-2.300737862,-0.004711857
pat_19,4,-2.985984345,-0.068940868
pat_19,5,-2.699705569,-0.606778698
pat_19,6,-2.103154723,-0.968788598
pat_19,7,-1.465662297,-1.253765684
pat_19,8,-0.803751605,-1.47632656
pat_19,9,-0.122763042,-1.630495228
pat_19,10,0.5723199112227959,-1.692109458
pat_19,11,1.261358271275846,-1.596136243
pat_19,12,1.7956012782558226,-1.176206305
pat_19,13,1.7904036144079727,-0.496597354
pat_19,14,1.4253414641795845,0.094795945
pat_19,15,0.9110143288556936,0.5653371065954329
pat_19,16,0.30894742341546716,0.9172012568949961
pat_19,17,-0.354915703,1.1292424615691412
pat_19,18,-1.049980693,1.147253368862543
pat_19,19,-1.691058837,0.8875408683386516
pat_19,20,-2.117949607,0.34450568133168713
pat_19,21,-2.264654057,-0.334190466
pat_19,22,-2.189431771,-1.026546555
pat_19,23,-1.945899319,-1.67961597
pat_19,24,-1.553847948,-2.255483989
pat_19,25,-1.006131014,-2.682048174
pat_19,26,-0.327487259,-2.766225759
pat_19,27,0.22836229852585127,-2.365214584
pat_19,28,0.535885485,-1.741521568
pat_19,29,0.6801946104284866,-1.059059999
pat_19,30,0.7152041895131267,-0.361884839
pat_19,31,0.6626599255088439,0.33430432873089266
pat_19,32,0.5235024988236894,1.018336225240866
pat_19,33,0.26487384241205997,1.6653190424064181
pat_19,34,-0.279513506,1.929890867239818
pat_19,35,-0.595964054,1.3178215315567385
pat_19,36,-0.736246828,0.6339597767062402
pat_19,37,-0.813785966,-0.060189666
pat_19,38,-0.855722928,-0.757468124
pat_19,39,-0.873639246,-1.455800451
pat_19,40,-0.873812979,-2.154372917
pat_19,41,-0.860268312,-2.852819755
pat_19,42,-0.861444753,-2.906427202
pat_19,43,-0.877687484,-2.208039635
pat_19,44,-0.879588842,-1.509470262
pat_19,45,-0.863630985,-0.811090331
pat_19,46,-0.823854845,-0.113683962
pat_19,47,-0.749266084,0.5807954761401124
pat_19,48,-0.614587866,1.2658369602707518
pat_19,49,-0.321555627,1.892631176165216
pat_19,50,0.2368184900994325,1.7119300149527859
pat_19,51,0.511168292,1.0718698640628699
pat_19,52,0.6592277538090334,0.3897463251239749
pat_19,53,0.7192141974314268,-0.305835641
pat_19,54,0.6919042026249058,-1.003366617
pat_19,55,0.5572839846008817,-1.68786311
pat_19,56,0.2646339692143734,-2.319003489
pat_19,57,0.075527801,-1.774651553
pat_19,58,-0.086015205,-1.094999143
pat_19,59,-0.247558212,-0.415346733
pat_20,0,0.8320808089269379,0.9971893775185067
pat_20,1,0.7454169621969725,1.1513029837027262
pat_20,2,1.1587777029959145,1.7199737876775414
pat_20,3,1.285762062230952,2.4084400681034683
pat_20,4,1.0135736005292761,3.048390410998617
pat_20,5,0.41272862881045425,3.4020314657685886
pat_20,6,-0.288460891,3.401668790407116
pat_20,7,-0.926711525,3.1070348882737373
pat_20,8,-1.405163122,2.5914847561451326
pat_20,9,-1.644478747,1.9312052204581196
pat_20,10,-1.856921376,2.082607120127403
pat_20,11,-2.28899443,2.642051955296848
pat_20,12,-2.801381956,3.129326516
pat_20,13,-3.388655087,3.521737922821077
pat_20,14,-3.889986787,3.397136151871608
pat_20,15,-3.572162354,2.768133504222884
pat_20,16,-3.173928026,2.183133283262586
pat_20,17,-2.775987334,1.597921625257745
pat_20,18,-2.411610172,0.9914486369721441
pat_20,19,-2.118933646,0.3477953145334638
pat_20,20,-1.951567971,-0.338287442
pat_20,21,-1.962207402,-1.043733784
pat_20,22,-2.153245618,-1.723494058
pat_20,23,-2.472836407,-2.354145689
pat_20,24,-2.865283904,-2.942828217
pat_20,25,-3.290410123,-3.508603346
pat_20,26,-3.713525673,-4.075851872
pat_20,27,-4.065739859,-4.687656288
pat_20,28,-3.817577651,-5.220513085
pat_20,29,-3.119342987,-5.140287347
pat_20,30,-2.456737944,-4.893589393
pat_20,31,-1.830755684,-4.564215822
pat_20,32,-1.245017696,-4.167666122
pat_20,33,-0.713449616,-3.701345804
pat_20,34,-0.277552587,-3.146072714
pat_20,35,-0.132293609,-2.473329045
pat_20,36,-0.712758235,-2.165616706
pat_20,37,-1.387148917,-2.360546272
pat_20,38,-1.923930821,-2.812100276
pat_20,39,-1.919416382,-3.448469203
pat_20,40,-1.240068873,-3.574345492
pat_20,41,-0.557764992,-3.394339799
pat_20,42,0.071816741,-3.073148911
pat_20,43,0.6401375223720606,-2.652609518
pat_20,44,1.135424309528564,-2.148157053
pat_20,45,1.535640007627618,-1.56576602
pat_20,46,1.7967798748929469,-0.910214102
pat_20,47,1.8155134506709851,-0.209373521
pat_20,48,1.357738121444287,0.26955940492924224
pat_20,49,0.9041209418595707,-0.176345609
pat_20,50,1.1407477198619285,-0.824306719
pat_20,51,1.7116546486840925,-1.231379738
pat_20,52,2.401524223844265,-1.366375881
pat_20,53,3.081285234754199,-1.197471763
pat_20,54,3.5101972625345503,-0.660838206
pat_20,55,3.3645927042748562,0.012347545
pat_20,56,2.8602611399219016,0.5018501069902354
pat_20,57,2.2256387211225843,0.8108943508216978
pat_20,58,1.538126723014412,0.9737922900668784
pat_20,59,0.832080809,0.9971893775185069
pat_21,0,3.792415007656338,3.617220839908754
pat_21,1,3.1747114892140904,3.7058169768741256
pat_21,2,2.5570079707718425,3.794413113839498
pat_21,3,1.939304452329594,3.8830092508048684
pat_21,4,1.3216009338873478,3.9716053877702397
pat_21,5,0.7038974154451015,4.060201525
pat_21,6,0.086193897,4.148797661700981
pat_21,7,-0.531509621,4.2373937986663535
pat_21,8,-1.14921314,4.325989935631725
pat_21,9,-1.766916658,4.414586072597095
pat_21,10,-2.384620177,4.503182209562467
pat_21,11,-3.002323695,4.591778346527839
pat_21,12,-3.620027214,4.680374483493212
pat_21,13,-4.197471446,4.719794391433558
pat_21,14,-4.232580147,4.096758043174593
pat_21,15,-4.267688849,3.4737216949156284
pat_21,16,-4.30279755,2.850685346656665
pat_21,17,-4.337906252,2.2276489983976973
pat_21,18,-4.373014954,1.60461265
pat_21,19,-4.408123655,0.9815763018797625
pat_21,20,-4.443232357,0.3585399536207935
pat_21,21,-4.478341058,-0.264496395
pat_21,22,-4.51344976,-0.887532743
pat_21,23,-4.548558462,-1.510569091
pat_21,24,-4.583667163,-2.133605439
pat_21,25,-4.618775865,-2.756641788
pat_21,26,-4.653884567,-3.379678136
pat_21,27,-4.576671577,-3.916942726
pat_21,28,-3.966378865,-4.047133806
pat_21,29,-3.356086152,-4.177324885
pat_21,30,-2.74579344,-4.307515965
pat_21,31,-2.135500727,-4.437707045
pat_21,32,-1.525208015,-4.567898124
pat_21,33,-0.914915302,-4.698089204
pat_21,34,-0.30462259,-4.828280283
pat_21,35,0.3056701230143879,-4.958471363
pat_21,36,0.9159628355460843,-5.088662443
pat_21,37,1.526255548077782,-5.218853522
pat_21,38,2.1365482606094823,-5.349044602
pat_21,39,2.746840973141169,-5.479235682
pat_21,40,3.357133685672854,-5.609426761
pat_21,41,3.9674263982045517,-5.739617841
pat_21,42,4.577719111,-5.86980892
pat_21,43,5.188011823,-6
pat_21,44,5.310865660876325,-5.619167137
pat_21,45,5.209635617,-5.003407938
pat_21,46,5.108405573780336,-4.38764874
