"run_basename","pass_threshold","n_stages","best_criterion","primary_best_model","primary_AIC","primary_RMSE_pct","best_model","best_AIC","best_by_rmse_pct_model","best_by_rmse_pct_value","best_by_aic_comparable_model","best_by_aic_comparable_AIC","best_by_aic_all_model","best_by_aic_all_AIC","plotted_curve_model","plotted_curve_AIC","plotted_curve_RMSE_pct","final_accuracy_pct"
"radials_condB_seed1702",90.5,7,"rmse_pct","inverse_stage",70.0030461037983,23.3993353254899,"inverse_stage",70.0030461037983,"inverse_stage",23.3993353254899,"inverse_stage",70.0030461037983,"power_loglog",35.9670309193661,"inverse_stage",70.0030461037983,23.3993353254899,0
